"","Civil.Service.grad","gradeval","Group","Date","count","total","share","gradescore","sorter","totalgroup","share2","left","grp","yvar"
"32","EO",2,"DECC",2010,110,1050,0.104761904761905,0.20952380952381,0.659047619047619,FALSE,0.0523809523809524,TRUE,"TRUE2010",0.0523809523809524
"33","G6/G7",4,"DECC",2010,400,1050,0.380952380952381,1.52380952380952,0.659047619047619,FALSE,0.19047619047619,TRUE,"TRUE2010",0.19047619047619
"34","SCS",5,"DECC",2010,80,1050,0.0761904761904762,0.380952380952381,0.659047619047619,FALSE,0.0380952380952381,TRUE,"TRUE2010",0.0380952380952381
"35","SEO/HEO",3,"DECC",2010,390,1050,0.371428571428571,1.11428571428571,0.659047619047619,FALSE,0.185714285714286,TRUE,"TRUE2010",0.185714285714286
"36","AO/AA",1,"DECC",2013,80,1460,0.0547945205479452,0.0547945205479452,0.667123287671233,FALSE,0.0273972602739726,TRUE,"TRUE2013",0.0273972602739726
"37","EO",2,"DECC",2013,140,1460,0.0958904109589041,0.191780821917808,0.667123287671233,FALSE,0.0479452054794521,TRUE,"TRUE2013",0.0479452054794521
"38","G6/G7",4,"DECC",2013,610,1460,0.417808219178082,1.67123287671233,0.667123287671233,FALSE,0.208904109589041,TRUE,"TRUE2013",0.208904109589041
"39","SCS",5,"DECC",2013,90,1460,0.0616438356164384,0.308219178082192,0.667123287671233,FALSE,0.0308219178082192,TRUE,"TRUE2013",0.0308219178082192
"40","SEO/HEO",3,"DECC",2013,540,1460,0.36986301369863,1.10958904109589,0.667123287671233,FALSE,0.184931506849315,TRUE,"TRUE2013",0.184931506849315
"41","AO/AA",1,"DCMS",2010,80,860,0.0930232558139535,0.0930232558139535,0.616279069767442,FALSE,-0.0465116279069767,FALSE,"FALSE2010",-0.0465116279069767
"42","EO",2,"DCMS",2010,180,860,0.209302325581395,0.418604651162791,0.616279069767442,FALSE,-0.104651162790698,FALSE,"FALSE2010",-0.104651162790698
"43","G6/G7",4,"DCMS",2010,240,860,0.27906976744186,1.11627906976744,0.616279069767442,FALSE,-0.13953488372093,FALSE,"FALSE2010",-0.13953488372093
"44","SCS",5,"DCMS",2010,70,860,0.0813953488372093,0.406976744186047,0.616279069767442,FALSE,-0.0406976744186047,FALSE,"FALSE2010",-0.0406976744186047
"45","SEO/HEO",3,"DCMS",2010,300,860,0.348837209302326,1.04651162790698,0.616279069767442,FALSE,-0.174418604651163,FALSE,"FALSE2010",-0.174418604651163
"46","AO/AA",1,"DCMS",2013,50,510,0.0980392156862745,0.0980392156862745,0.627450980392157,FALSE,-0.0490196078431373,FALSE,"FALSE2013",-0.0490196078431373
"47","EO",2,"DCMS",2013,100,510,0.196078431372549,0.392156862745098,0.627450980392157,FALSE,-0.0980392156862745,FALSE,"FALSE2013",-0.0980392156862745
"48","G6/G7",4,"DCMS",2013,160,510,0.313725490196078,1.25490196078431,0.627450980392157,FALSE,-0.156862745098039,FALSE,"FALSE2013",-0.156862745098039
"49","SCS",5,"DCMS",2013,40,510,0.0784313725490196,0.392156862745098,0.627450980392157,FALSE,-0.0392156862745098,FALSE,"FALSE2013",-0.0392156862745098
"50","SEO/HEO",3,"DCMS",2013,170,510,0.333333333333333,1,0.627450980392157,FALSE,-0.166666666666667,FALSE,"FALSE2013",-0.166666666666667
"51","AO/AA",1,"DCMS",2010,80,860,0.0930232558139535,0.0930232558139535,0.616279069767442,FALSE,0.0465116279069767,TRUE,"TRUE2010",0.0465116279069767
"52","EO",2,"DCMS",2010,180,860,0.209302325581395,0.418604651162791,0.616279069767442,FALSE,0.104651162790698,TRUE,"TRUE2010",0.104651162790698
"53","G6/G7",4,"DCMS",2010,240,860,0.27906976744186,1.11627906976744,0.616279069767442,FALSE,0.13953488372093,TRUE,"TRUE2010",0.13953488372093
"54","SCS",5,"DCMS",2010,70,860,0.0813953488372093,0.406976744186047,0.616279069767442,FALSE,0.0406976744186047,TRUE,"TRUE2010",0.0406976744186047
"55","SEO/HEO",3,"DCMS",2010,300,860,0.348837209302326,1.04651162790698,0.616279069767442,FALSE,0.174418604651163,TRUE,"TRUE2010",0.174418604651163
"56","AO/AA",1,"DCMS",2013,50,510,0.0980392156862745,0.0980392156862745,0.627450980392157,FALSE,0.0490196078431373,TRUE,"TRUE2013",0.0490196078431373
"57","EO",2,"DCMS",2013,100,510,0.196078431372549,0.392156862745098,0.627450980392157,FALSE,0.0980392156862745,TRUE,"TRUE2013",0.0980392156862745
"58","G6/G7",4,"DCMS",2013,160,510,0.313725490196078,1.25490196078431,0.627450980392157,FALSE,0.156862745098039,TRUE,"TRUE2013",0.156862745098039
"59","SCS",5,"DCMS",2013,40,510,0.0784313725490196,0.392156862745098,0.627450980392157,FALSE,0.0392156862745098,TRUE,"TRUE2013",0.0392156862745098
"60","SEO/HEO",3,"DCMS",2013,170,510,0.333333333333333,1,0.627450980392157,FALSE,0.166666666666667,TRUE,"TRUE2013",0.166666666666667
"61","AO/AA",1,"CO",2010,390,3280,0.11890243902439,0.11890243902439,0.590853658536585,FALSE,-0.0594512195121951,FALSE,"FALSE2010",-0.0594512195121951
"62","EO",2,"CO",2010,600,3280,0.182926829268293,0.365853658536585,0.590853658536585,FALSE,-0.0914634146341463,FALSE,"FALSE2010",-0.0914634146341463
"63","G6/G7",4,"CO",2010,740,3280,0.225609756097561,0.902439024390244,0.590853658536585,FALSE,-0.11280487804878,FALSE,"FALSE2010",-0.11280487804878
"64","SCS",5,"CO",2010,260,3280,0.0792682926829268,0.396341463414634,0.590853658536585,FALSE,-0.0396341463414634,FALSE,"FALSE2010",-0.0396341463414634
"65","SEO/HEO",3,"CO",2010,1280,3280,0.390243902439024,1.17073170731707,0.590853658536585,FALSE,-0.195121951219512,FALSE,"FALSE2010",-0.195121951219512
"66","AO/AA",1,"CO",2013,250,2660,0.093984962406015,0.093984962406015,0.632330827067669,FALSE,-0.0469924812030075,FALSE,"FALSE2013",-0.0469924812030075
"67","EO",2,"CO",2013,450,2660,0.169172932330827,0.338345864661654,0.632330827067669,FALSE,-0.0845864661654135,FALSE,"FALSE2013",-0.0845864661654135
"68","G6/G7",4,"CO",2013,790,2660,0.296992481203008,1.18796992481203,0.632330827067669,FALSE,-0.148496240601504,FALSE,"FALSE2013",-0.148496240601504
"69","SCS",5,"CO",2013,250,2660,0.093984962406015,0.469924812030075,0.632330827067669,FALSE,-0.0469924812030075,FALSE,"FALSE2013",-0.0469924812030075
"70","SEO/HEO",3,"CO",2013,950,2660,0.357142857142857,1.07142857142857,0.632330827067669,FALSE,-0.178571428571429,FALSE,"FALSE2013",-0.178571428571429
"71","AO/AA",1,"CO",2010,390,3280,0.11890243902439,0.11890243902439,0.590853658536585,FALSE,0.0594512195121951,TRUE,"TRUE2010",0.0594512195121951
"72","EO",2,"CO",2010,600,3280,0.182926829268293,0.365853658536585,0.590853658536585,FALSE,0.0914634146341463,TRUE,"TRUE2010",0.0914634146341463
"73","G6/G7",4,"CO",2010,740,3280,0.225609756097561,0.902439024390244,0.590853658536585,FALSE,0.11280487804878,TRUE,"TRUE2010",0.11280487804878
"74","SCS",5,"CO",2010,260,3280,0.0792682926829268,0.396341463414634,0.590853658536585,FALSE,0.0396341463414634,TRUE,"TRUE2010",0.0396341463414634
"75","SEO/HEO",3,"CO",2010,1280,3280,0.390243902439024,1.17073170731707,0.590853658536585,FALSE,0.195121951219512,TRUE,"TRUE2010",0.195121951219512
"76","AO/AA",1,"CO",2013,250,2660,0.093984962406015,0.093984962406015,0.632330827067669,FALSE,0.0469924812030075,TRUE,"TRUE2013",0.0469924812030075
"77","EO",2,"CO",2013,450,2660,0.169172932330827,0.338345864661654,0.632330827067669,FALSE,0.0845864661654135,TRUE,"TRUE2013",0.0845864661654135
"78","G6/G7",4,"CO",2013,790,2660,0.296992481203008,1.18796992481203,0.632330827067669,FALSE,0.148496240601504,TRUE,"TRUE2013",0.148496240601504
"79","SCS",5,"CO",2013,250,2660,0.093984962406015,0.469924812030075,0.632330827067669,FALSE,0.0469924812030075,TRUE,"TRUE2013",0.0469924812030075
"80","SEO/HEO",3,"CO",2013,950,2660,0.357142857142857,1.07142857142857,0.632330827067669,FALSE,0.178571428571429,TRUE,"TRUE2013",0.178571428571429
"81","AO/AA",1,"DfE",2010,620,5250,0.118095238095238,0.118095238095238,0.592,FALSE,-0.0590476190476191,FALSE,"FALSE2010",-0.0590476190476191
"82","EO",2,"DfE",2010,740,5250,0.140952380952381,0.281904761904762,0.592,FALSE,-0.0704761904761905,FALSE,"FALSE2010",-0.0704761904761905
"83","G6/G7",4,"DfE",2010,1330,5250,0.253333333333333,1.01333333333333,0.592,FALSE,-0.126666666666667,FALSE,"FALSE2010",-0.126666666666667
"84","SCS",5,"DfE",2010,190,5250,0.0361904761904762,0.180952380952381,0.592,FALSE,-0.0180952380952381,FALSE,"FALSE2010",-0.0180952380952381
"85","SEO/HEO",3,"DfE",2010,2390,5250,0.455238095238095,1.36571428571429,0.592,FALSE,-0.227619047619048,FALSE,"FALSE2010",-0.227619047619048
"86","AO/AA",1,"DfE",2013,730,9330,0.0782422293676313,0.0782422293676313,0.616720257234727,FALSE,-0.0391211146838156,FALSE,"FALSE2013",-0.0391211146838156
"87","EO",2,"DfE",2013,1510,9330,0.161843515541265,0.323687031082529,0.616720257234727,FALSE,-0.0809217577706324,FALSE,"FALSE2013",-0.0809217577706324
"88","G6/G7",4,"DfE",2013,2900,9330,0.310825294748124,1.2433011789925,0.616720257234727,FALSE,-0.155412647374062,FALSE,"FALSE2013",-0.155412647374062
"89","SCS",5,"DfE",2013,380,9330,0.0407288317256163,0.203644158628081,0.616720257234727,FALSE,-0.0203644158628081,FALSE,"FALSE2013",-0.0203644158628081
"90","SEO/HEO",3,"DfE",2013,3840,9330,0.411575562700965,1.23472668810289,0.616720257234727,FALSE,-0.205787781350482,FALSE,"FALSE2013",-0.205787781350482
"91","AO/AA",1,"DfE",2010,620,5250,0.118095238095238,0.118095238095238,0.592,FALSE,0.0590476190476191,TRUE,"TRUE2010",0.0590476190476191
"92","EO",2,"DfE",2010,740,5250,0.140952380952381,0.281904761904762,0.592,FALSE,0.0704761904761905,TRUE,"TRUE2010",0.0704761904761905
"93","G6/G7",4,"DfE",2010,1330,5250,0.253333333333333,1.01333333333333,0.592,FALSE,0.126666666666667,TRUE,"TRUE2010",0.126666666666667
"94","SCS",5,"DfE",2010,190,5250,0.0361904761904762,0.180952380952381,0.592,FALSE,0.0180952380952381,TRUE,"TRUE2010",0.0180952380952381
"95","SEO/HEO",3,"DfE",2010,2390,5250,0.455238095238095,1.36571428571429,0.592,FALSE,0.227619047619048,TRUE,"TRUE2010",0.227619047619048
"96","AO/AA",1,"DfE",2013,730,9330,0.0782422293676313,0.0782422293676313,0.616720257234727,FALSE,0.0391211146838156,TRUE,"TRUE2013",0.0391211146838156
"97","EO",2,"DfE",2013,1510,9330,0.161843515541265,0.323687031082529,0.616720257234727,FALSE,0.0809217577706324,TRUE,"TRUE2013",0.0809217577706324
"98","G6/G7",4,"DfE",2013,2900,9330,0.310825294748124,1.2433011789925,0.616720257234727,FALSE,0.155412647374062,TRUE,"TRUE2013",0.155412647374062
"99","SCS",5,"DfE",2013,380,9330,0.0407288317256163,0.203644158628081,0.616720257234727,FALSE,0.0203644158628081,TRUE,"TRUE2013",0.0203644158628081
"100","SEO/HEO",3,"DfE",2013,3840,9330,0.411575562700965,1.23472668810289,0.616720257234727,FALSE,0.205787781350482,TRUE,"TRUE2013",0.205787781350482
"101","AO/AA",1,"DH",2010,500,5590,0.0894454382826476,0.0894454382826476,0.589624329159213,FALSE,-0.0447227191413238,FALSE,"FALSE2010",-0.0447227191413238
"102","EO",2,"DH",2010,1560,5590,0.27906976744186,0.558139534883721,0.589624329159213,FALSE,-0.13953488372093,FALSE,"FALSE2010",-0.13953488372093
"103","G6/G7",4,"DH",2010,1330,5590,0.237924865831843,0.95169946332737,0.589624329159213,FALSE,-0.118962432915921,FALSE,"FALSE2010",-0.118962432915921
"104","SCS",5,"DH",2010,440,5590,0.0787119856887299,0.393559928443649,0.589624329159213,FALSE,-0.0393559928443649,FALSE,"FALSE2010",-0.0393559928443649
"105","SEO/HEO",3,"DH",2010,1780,5590,0.318425760286225,0.955277280858676,0.589624329159213,FALSE,-0.159212880143113,FALSE,"FALSE2010",-0.159212880143113
"106","AO/AA",1,"DH",2013,230,4510,0.0509977827050998,0.0509977827050998,0.609312638580931,FALSE,-0.0254988913525499,FALSE,"FALSE2013",-0.0254988913525499
"107","EO",2,"DH",2013,1250,4510,0.277161862527716,0.554323725055432,0.609312638580931,FALSE,-0.138580931263858,FALSE,"FALSE2013",-0.138580931263858
"108","G6/G7",4,"DH",2013,1170,4510,0.259423503325942,1.03769401330377,0.609312638580931,FALSE,-0.129711751662971,FALSE,"FALSE2013",-0.129711751662971
"109","SCS",5,"DH",2013,360,4510,0.0798226164079823,0.399113082039911,0.609312638580931,FALSE,-0.0399113082039911,FALSE,"FALSE2013",-0.0399113082039911
"110","SEO/HEO",3,"DH",2013,1510,4510,0.334811529933481,1.00443458980044,0.609312638580931,FALSE,-0.167405764966741,FALSE,"FALSE2013",-0.167405764966741
"111","AO/AA",1,"DH",2010,500,5590,0.0894454382826476,0.0894454382826476,0.589624329159213,FALSE,0.0447227191413238,TRUE,"TRUE2010",0.0447227191413238
"112","EO",2,"DH",2010,1560,5590,0.27906976744186,0.558139534883721,0.589624329159213,FALSE,0.13953488372093,TRUE,"TRUE2010",0.13953488372093
"113","G6/G7",4,"DH",2010,1330,5590,0.237924865831843,0.95169946332737,0.589624329159213,FALSE,0.118962432915921,TRUE,"TRUE2010",0.118962432915921
"114","SCS",5,"DH",2010,440,5590,0.0787119856887299,0.393559928443649,0.589624329159213,FALSE,0.0393559928443649,TRUE,"TRUE2010",0.0393559928443649
"115","SEO/HEO",3,"DH",2010,1780,5590,0.318425760286225,0.955277280858676,0.589624329159213,FALSE,0.159212880143113,TRUE,"TRUE2010",0.159212880143113
"116","AO/AA",1,"DH",2013,230,4510,0.0509977827050998,0.0509977827050998,0.609312638580931,FALSE,0.0254988913525499,TRUE,"TRUE2013",0.0254988913525499
"117","EO",2,"DH",2013,1250,4510,0.277161862527716,0.554323725055432,0.609312638580931,FALSE,0.138580931263858,TRUE,"TRUE2013",0.138580931263858
"118","G6/G7",4,"DH",2013,1170,4510,0.259423503325942,1.03769401330377,0.609312638580931,FALSE,0.129711751662971,TRUE,"TRUE2013",0.129711751662971
"119","SCS",5,"DH",2013,360,4510,0.0798226164079823,0.399113082039911,0.609312638580931,FALSE,0.0399113082039911,TRUE,"TRUE2013",0.0399113082039911
"120","SEO/HEO",3,"DH",2013,1510,4510,0.334811529933481,1.00443458980044,0.609312638580931,FALSE,0.167405764966741,TRUE,"TRUE2013",0.167405764966741
"121","AO/AA",1,"DCLG",2010,710,4930,0.144016227180527,0.144016227180527,0.550912778904665,FALSE,-0.0720081135902637,FALSE,"FALSE2010",-0.0720081135902637
"122","EO",2,"DCLG",2010,1230,4930,0.249492900608519,0.498985801217039,0.550912778904665,FALSE,-0.12474645030426,FALSE,"FALSE2010",-0.12474645030426
"123","G6/G7",4,"DCLG",2010,1160,4930,0.235294117647059,0.941176470588235,0.550912778904665,FALSE,-0.117647058823529,FALSE,"FALSE2010",-0.117647058823529
"124","SCS",5,"DCLG",2010,140,4930,0.0283975659229209,0.141987829614604,0.550912778904665,FALSE,-0.0141987829614604,FALSE,"FALSE2010",-0.0141987829614604
"125","SEO/HEO",3,"DCLG",2010,1690,4930,0.342799188640974,1.02839756592292,0.550912778904665,FALSE,-0.171399594320487,FALSE,"FALSE2010",-0.171399594320487
"126","AO/AA",1,"DCLG",2013,330,2500,0.132,0.132,0.6048,FALSE,-0.066,FALSE,"FALSE2013",-0.066
"127","EO",2,"DCLG",2013,380,2500,0.152,0.304,0.6048,FALSE,-0.076,FALSE,"FALSE2013",-0.076
"128","G6/G7",4,"DCLG",2013,840,2500,0.336,1.344,0.6048,FALSE,-0.168,FALSE,"FALSE2013",-0.168
"129","SCS",5,"DCLG",2013,100,2500,0.04,0.2,0.6048,FALSE,-0.02,FALSE,"FALSE2013",-0.02
"130","SEO/HEO",3,"DCLG",2013,870,2500,0.348,1.044,0.6048,FALSE,-0.174,FALSE,"FALSE2013",-0.174
"131","AO/AA",1,"DCLG",2010,710,4930,0.144016227180527,0.144016227180527,0.550912778904665,FALSE,0.0720081135902637,TRUE,"TRUE2010",0.0720081135902637
"132","EO",2,"DCLG",2010,1230,4930,0.249492900608519,0.498985801217039,0.550912778904665,FALSE,0.12474645030426,TRUE,"TRUE2010",0.12474645030426
"133","G6/G7",4,"DCLG",2010,1160,4930,0.235294117647059,0.941176470588235,0.550912778904665,FALSE,0.117647058823529,TRUE,"TRUE2010",0.117647058823529
"134","SCS",5,"DCLG",2010,140,4930,0.0283975659229209,0.141987829614604,0.550912778904665,FALSE,0.0141987829614604,TRUE,"TRUE2010",0.0141987829614604
"135","SEO/HEO",3,"DCLG",2010,1690,4930,0.342799188640974,1.02839756592292,0.550912778904665,FALSE,0.171399594320487,TRUE,"TRUE2010",0.171399594320487
"136","AO/AA",1,"DCLG",2013,330,2500,0.132,0.132,0.6048,FALSE,0.066,TRUE,"TRUE2013",0.066
"137","EO",2,"DCLG",2013,380,2500,0.152,0.304,0.6048,FALSE,0.076,TRUE,"TRUE2013",0.076
"138","G6/G7",4,"DCLG",2013,840,2500,0.336,1.344,0.6048,FALSE,0.168,TRUE,"TRUE2013",0.168
"139","SCS",5,"DCLG",2013,100,2500,0.04,0.2,0.6048,FALSE,0.02,TRUE,"TRUE2013",0.02
"140","SEO/HEO",3,"DCLG",2013,870,2500,0.348,1.044,0.6048,FALSE,0.174,TRUE,"TRUE2013",0.174
"141","AO/AA",1,"FCO",2010,1940,11930,0.162615255658005,0.162615255658005,0.50896898575021,FALSE,-0.0813076278290025,FALSE,"FALSE2010",-0.0813076278290025
"142","EO",2,"FCO",2010,3570,11930,0.299245599329422,0.598491198658843,0.50896898575021,FALSE,-0.149622799664711,FALSE,"FALSE2010",-0.149622799664711
"143","G6/G7",4,"FCO",2010,1550,11930,0.129924559932942,0.519698239731769,0.50896898575021,FALSE,-0.0649622799664711,FALSE,"FALSE2010",-0.0649622799664711
"144","SCS",5,"FCO",2010,430,11930,0.0360435875943001,0.1802179379715,0.50896898575021,FALSE,-0.01802179379715,FALSE,"FALSE2010",-0.01802179379715
"145","SEO/HEO",3,"FCO",2010,4310,11930,0.36127409891031,1.08382229673093,0.50896898575021,FALSE,-0.180637049455155,FALSE,"FALSE2010",-0.180637049455155
"146","AO/AA",1,"FCO",2013,1570,11240,0.139679715302491,0.139679715302491,0.537188612099644,FALSE,-0.0698398576512455,FALSE,"FALSE2013",-0.0698398576512455
"147","EO",2,"FCO",2013,2990,11240,0.266014234875445,0.53202846975089,0.537188612099644,FALSE,-0.133007117437722,FALSE,"FALSE2013",-0.133007117437722
"148","G6/G7",4,"FCO",2013,1720,11240,0.153024911032028,0.612099644128114,0.537188612099644,FALSE,-0.0765124555160142,FALSE,"FALSE2013",-0.0765124555160142
"149","SCS",5,"FCO",2013,470,11240,0.0418149466192171,0.209074733096085,0.537188612099644,FALSE,-0.0209074733096085,FALSE,"FALSE2013",-0.0209074733096085
"150","SEO/HEO",3,"FCO",2013,4470,11240,0.397686832740214,1.19306049822064,0.537188612099644,FALSE,-0.198843416370107,FALSE,"FALSE2013",-0.198843416370107
"151","AO/AA",1,"FCO",2010,1940,11930,0.162615255658005,0.162615255658005,0.50896898575021,FALSE,0.0813076278290025,TRUE,"TRUE2010",0.0813076278290025
"152","EO",2,"FCO",2010,3570,11930,0.299245599329422,0.598491198658843,0.50896898575021,FALSE,0.149622799664711,TRUE,"TRUE2010",0.149622799664711
"153","G6/G7",4,"FCO",2010,1550,11930,0.129924559932942,0.519698239731769,0.50896898575021,FALSE,0.0649622799664711,TRUE,"TRUE2010",0.0649622799664711
"154","SCS",5,"FCO",2010,430,11930,0.0360435875943001,0.1802179379715,0.50896898575021,FALSE,0.01802179379715,TRUE,"TRUE2010",0.01802179379715
"155","SEO/HEO",3,"FCO",2010,4310,11930,0.36127409891031,1.08382229673093,0.50896898575021,FALSE,0.180637049455155,TRUE,"TRUE2010",0.180637049455155
"156","AO/AA",1,"FCO",2013,1570,11240,0.139679715302491,0.139679715302491,0.537188612099644,FALSE,0.0698398576512455,TRUE,"TRUE2013",0.0698398576512455
"157","EO",2,"FCO",2013,2990,11240,0.266014234875445,0.53202846975089,0.537188612099644,FALSE,0.133007117437722,TRUE,"TRUE2013",0.133007117437722
"158","G6/G7",4,"FCO",2013,1720,11240,0.153024911032028,0.612099644128114,0.537188612099644,FALSE,0.0765124555160142,TRUE,"TRUE2013",0.0765124555160142
"159","SCS",5,"FCO",2013,470,11240,0.0418149466192171,0.209074733096085,0.537188612099644,FALSE,0.0209074733096085,TRUE,"TRUE2013",0.0209074733096085
"160","SEO/HEO",3,"FCO",2013,4470,11240,0.397686832740214,1.19306049822064,0.537188612099644,FALSE,0.198843416370107,TRUE,"TRUE2013",0.198843416370107
"161","AO/AA",1,"BIS",2010,2700,10880,0.248161764705882,0.248161764705882,0.511580882352941,FALSE,-0.124080882352941,FALSE,"FALSE2010",-0.124080882352941
"162","EO",2,"BIS",2010,2120,10880,0.194852941176471,0.389705882352941,0.511580882352941,FALSE,-0.0974264705882353,FALSE,"FALSE2010",-0.0974264705882353
"163","G6/G7",4,"BIS",2010,2010,10880,0.184742647058824,0.738970588235294,0.511580882352941,FALSE,-0.0923713235294118,FALSE,"FALSE2010",-0.0923713235294118
"164","SCS",5,"BIS",2010,380,10880,0.0349264705882353,0.174632352941176,0.511580882352941,FALSE,-0.0174632352941176,FALSE,"FALSE2010",-0.0174632352941176
"165","SEO/HEO",3,"BIS",2010,3650,10880,0.335477941176471,1.00643382352941,0.511580882352941,FALSE,-0.167738970588235,FALSE,"FALSE2010",-0.167738970588235
"166","AO/AA",1,"BIS",2013,2390,18210,0.131246567819879,0.131246567819879,0.528830313014827,FALSE,-0.0656232839099396,FALSE,"FALSE2013",-0.0656232839099396
"167","EO",2,"BIS",2013,5400,18210,0.296540362438221,0.593080724876441,0.528830313014827,FALSE,-0.14827018121911,FALSE,"FALSE2013",-0.14827018121911
"168","G6/G7",4,"BIS",2013,2770,18210,0.152114222954421,0.608456891817683,0.528830313014827,FALSE,-0.0760571114772103,FALSE,"FALSE2013",-0.0760571114772103
